frame,joint_label,centroid_y,centroid_x,area
971,156,862.775270918458,96.33677869474636,61919
971,155,925.4987447062106,648.0854106966246,39433
972,156,847.069044696368,103.88384720918478,69245
972,155,903.1784714445689,604.1549352103664,50008
973,157,803.199244880223,373.25339425257926,277307
974,158,150.81484735339336,614.060839007248,4553
974,157,831.5070426418754,395.24744144152424,217603
975,157,824.1063755231173,389.06628321419277,199764
976,157,797.4515264252107,381.7796941678521,146224
977,157,826.4009549496317,376.80593174302135,104927
978,159,819.3060742868869,47.46095834188385,19492
978,160,833.635147732339,513.4181088639403,24673
981,161,839.9950128310657,519.1354887909747,82612
982,161,842.835764035864,522.6480163158502,103948
983,161,827.9371793125368,508.7432343459111,88092
984,161,827.1559652173913,510.6060939130435,71875
985,161,805.8017387445539,519.644364208488,49576
986,161,818.1224395974868,465.0619093834602,19577
987,161,803.14159027501,462.539159027501,10036
989,162,966.1113631208891,428.98117486958495,4409
1000,163,973.2175567595459,589.2688338493292,15504
1001,163,895.142417795166,618.9966422312525,99173
1002,163,904.2109147197523,628.3792433132942,83337
1003,163,900.8507247257589,629.3817192865174,65818
1004,163,899.3224859411181,659.757546311611,48368
1005,163,897.028128380815,654.0172015867291,27730
1006,163,878.9418323052319,652.1972127027644,21885
1007,163,861.6665023173257,655.0110442757125,10141
1017,164,571.655023923445,469.4016746411483,4180
1021,165,924.3098405260373,775.0209356813544,26462
1022,165,939.5634851835471,715.910110570544,56525
1023,165,942.8022659777877,679.290590293316,49162
1024,165,953.7349355113553,655.9965331844758,34037
1025,165,965.5777444405225,660.1075714789976,11332
1026,165,968.8506842619746,592.7873900293255,4092
1028,166,982.3148314318677,436.5971029355211,7801
1029,166,983.6825218757011,426.461857751851,8914
1030,166,974.5257419745609,391.3272259236826,6604
1031,166,989.716585277627,426.28847892928195,5529
1032,166,977.9413403724886,429.70332893386126,6819
1033,166,981.6550827423168,412.46075650118206,4230
1036,167,976.9516503951651,596.2815744614908,12906
1037,167,960.3420492759591,626.0063825406629,14571
1038,167,973.3464972007868,572.20532607051,6609
1041,168,457.94267100977197,474.6660152008686,4605
1041,169,609.0336883824622,572.3524894723805,4037
1047,170,846.1640828072781,668.7690308206461,21544
1048,170,845.0798615981671,644.9567961845981,21387
1049,171,706.7700851342502,729.4359397511461,38175
1050,171,761.1223083548665,704.739879414298,18576
1052,172,190.40941274468972,582.0107594058031,14406
1053,172,175.06761291565647,563.3872449061512,62281
1054,172,190.02220255562284,570.7673855326284,64407
1055,172,181.10472124560522,567.8769919181773,43802
1056,172,183.92434622897292,576.4214162852395,34301
1057,172,153.88391706688532,563.4167154738199,17074
1058,172,117.77052732964123,532.2670358776788,4153
1062,173,976.2990549415346,421.1604196700304,12486
1063,173,977.9596774193549,422.6463414634146,10168
1064,173,984.0661144107534,408.46639574867146,6398
1065,174,840.265044156911,516.6320836690522,126594
1066,174,825.5937690776377,509.1155209024552,150700
1067,174,838.8921895290821,523.5063990841364,117048
1068,174,835.3164075510621,523.2011754214434,93073
1069,174,835.283870281765,520.0744072301967,47025
1070,174,865.3391692585532,499.28970602989864,19934
1071,174,783.0789642824351,482.30768524469744,10891
1076,175,982.493545183714,409.93108242303873,5035
1091,176,986.7428472940366,425.5835056876939,11604
1092,176,969.9920777817789,408.9153763053655,13885
1093,176,981.466597541105,414.47489260850244,6751
1094,177,833.9631869164734,662.4000250642271,31918
1095,177,851.6709892994949,657.6616412745137,25139
1096,177,843.6112077294686,666.3796135265701,10350
1097,177,826.0478234212139,656.767014101778,8155
1098,177,882.7273320287019,632.9739073711677,4599
1110,178,641.8434163701068,801.9759786476868,11240
1114,179,584.0532965437119,446.43835318036594,13772
1121,180,963.7525184421353,625.7457761561037,25214
1122,180,965.5292310514008,614.9068733091843,21809
1123,180,960.0506569751188,625.7464355605256,17885
1124,181,948.1912566237698,494.21862225586676,26420
1125,181,972.5771824094517,462.25061161167133,16759
1126,181,980.9227697923797,424.25005703855805,8766
1130,182,566.4982660781841,480.47919293820934,6344
1137,183,801.7783980582524,636.3537216828479,12360
1138,183,840.4986717457772,654.132324194276,19951
1139,183,832.016506008187,653.8414102733395,15146
1140,183,813.2052006783493,638.1261541360467,10614
1146,184,200.60730723483476,538.0488183275586,38674
1147,184,200.17691442415853,533.692048109371,57785
1148,184,206.07013992783595,543.4125231012937,45452
1149,184,209.3284506371323,533.5831546981065,33588
1149,185,965.5444499017682,609.6145014734774,16288
1150,184,218.24204557766623,546.4669363285059,27689
1150,185,978.8938886115667,622.7046994223775,14023
1151,184,249.46252574869277,565.8573918554904,6311
1151,185,969.5040604872585,563.4932791935032,7142
1156,186,974.0137651283416,412.9252560180875,15038
1157,186,987.8853660858803,421.4711987051319,10503
1158,186,984.7521806054386,420.3574910210364,7796
1162,187,900.1196678287438,681.4839202475616,51058
1163,187,904.7736103896104,671.3865766233766,48125
1164,187,919.8445146653703,662.0097228974234,24684
1165,187,951.6911494415383,646.2011876148734,14146
1166,188,780.1644622303897,598.2081439210756,82712
1167,188,719.6928587242626,586.8547342008807,203255
1168,188,711.1911615877657,581.7721178954733,160074
1169,188,715.0203110989825,590.9548633581537,128255
1170,188,729.1884756238518,578.5784331617817,82191
1171,188,744.9306234863953,575.2018772654606,63177
1172,188,748.5408554679019,580.4257798364334,41451
1173,188,751.3094041155573,584.2646625108921,29838
1174,188,747.5329403010703,595.6494190372617,17471
1175,188,761.2920386449798,596.4840406016876,8177
1183,189,906.9001233383582,648.629053035494,36485
1184,189,931.0561799722958,602.8555171748698,57031
1185,189,934.2580663389275,583.9430600290068,53091
1186,189,978.6254228405355,539.6427652579923,20989
1187,189,958.8334076468622,555.6133095530041,17942
